id,created_at,text
19758412265,2010-07-28 17:45:04,OpenStack CEO @dendrobates call say they want be bought by Kazakhstan govt too. They want better compete with Eucalyptus and EC2.
19752948936,2010-07-28 16:22:44,Azamat is study be vi ninja. He is show me how edit any text file on vi and change to valid Perl with simple sequence Ctrl command.
19750971220,2010-07-28 15:54:33,I am try EC2 cloud for Kazakhstan govt. I am use #boto is very easy. I am propose to Kazakhstan govt buy Eucalyptus where is @garnaat work.
19749611374,2010-07-28 15:35:11,Amazon datacenter security very good is 3 way: thing you have like pen or key;thing you know is PIN 6582;thing you are is moustache.
19748937023,2010-07-28 15:25:58,"I visit open house for new Amazon datacenter in old plutonium mine. Is very nice, have nuclear power not traditional power made by donkey."
19747694924,2010-07-28 15:08:44,Kazakhstan mines industry update: Amazon is buy old plutonium mines like a crazy. Uzbek source is tell me they start new Asia region EC2.
19707722147,2010-07-28 02:58:54,@obfuscurity so true. I am keep say to Azamat stop bitching and start a cloud or something. He say he is learn be vi ninja for now.
19692967424,2010-07-27 23:02:23,Great success! I convince Kazakhstan govt not use Azure cloud. I have them open 173 remote desktop session into cloud and everything freeze.
19691873359,2010-07-27 22:44:56,@swardley you are kind man. My hut is your hut anytime you decide consult for Kazakhstan cloud.
19691734854,2010-07-27 22:42:38,@akahn @roidrage you make a fun of glorious Kazakhstan source control? I am port it from CVS to proprietary DVCS I am write in Clojure.
19690880088,2010-07-27 22:28:36,@swardley genkuie for business idea and 60s utility computing.Is many 60s equipment in Kazakhstan so cloud easy here then.I will own camel!
19690006553,2010-07-27 22:14:15,@swardley in Kazakhstan camel many more value as donkey. I am dream own camel but 1st I need be top cloud expert as you. You drive Ferrari?
19676262870,2010-07-27 18:15:50,Azamat say MS Azure is used called Hotmail and is use FreeBSD. Is true?
19675469234,2010-07-27 18:02:35,"Kazakhstan government call say Microsoft is flex monopoly muscle, is make mandatory Azure cloud. Is somebody know what is?"
19675363836,2010-07-27 18:00:53,@swardley genkuie. In Kazakhstan we live huts. I start build luxury hut with 2 donkey barn. You have camel?
19671930541,2010-07-27 17:06:20,"@zedshaw you big Python fanatic, why not use supervisor?"
19671814199,2010-07-27 17:04:33,@darkuncle my Uzbek source usual very reliable. Maybe he got a mix up. Could be EMC buy Cisco soon then.
19671425290,2010-07-27 16:58:43,"@solarce good suggest but my Uzbek source is tell me Cisco is buy Vmware soon. I not want monopoly in Kazakhstan, already have Microsoft."
19670856137,2010-07-27 16:50:05,"@cgoldberg it may or it not may. I can not able say, is proprietary information. I just say it does involve beasts."
19670367786,2010-07-27 16:42:56,"@cgoldberg @solarce NewServer is full horse shit. If Kazakhstan need 5000 instance today,NewServer have as many bare metal server on stock?"
19669359318,2010-07-27 16:28:21,Is true #1 top expert in cloud is @swardley? At least if judge by his tweet. Maybe I need ask his opinion for Kazakhstan cloud.
19669157415,2010-07-27 16:25:26,@martiboheme genkuie. My cloud is your cloud. You have work in cloud #devops?
19667697063,2010-07-27 16:04:21,"@smulc on What is cloud, I have answer. Is when you need 1 #devops only for run API for spin and kill server. Is like root on 1000 server."
19666435410,2010-07-27 15:46:34,"@dstieglitz @smulc genkuie, I have Azamat look in Eucalyptus. Kazakhstan govt is want spend opex not capex. I need look public cloud."
19664367430,2010-07-27 15:17:32,"Kazakhstan government say OpenStack is a shit, not ready production. They ask I find other cloud solution. What I do?"
19614052180,2010-07-27 00:22:51,"Azamat like build RedHat server in kickstart,add 2 number in bc then destroy server rm -rf /. He not know but he is make cloud computing."
19610644676,2010-07-26 23:27:55,Azamat make first Unix #devops fuckup. He mean run 'df -h /' and he type 'rm -rf /'. He still in shock of superpower feel he got.
19609042154,2010-07-26 23:02:10,@cscotta I am confuse. You not like MongoDB? In Kazakshstan #devops use precompiled MongoDB. Is mostly use in banking industry.
19608573028,2010-07-26 22:54:39,Also Azamat is learn many Unix tools. He is make dirty joke involve 'cat' and 'finger'. I can not able repeat here.
19608082691,2010-07-26 22:46:33,"@cscotta I like your blog on polyglot very much. Is #devops approach too. All Linux flavor good in some way, just not use Windows."
19607767235,2010-07-26 22:41:17,Azamat is fire up of Unix so far. Only thing he did not like what I teach is emacs. He like vi very much. He say emacs user suck goat.
19592770974,2010-07-26 18:20:06,"Too many Unix theory for Azamat, now practical: he is install Slackware 0.8 from 12 floppy disk."
19592471754,2010-07-26 18:15:02,Unix lesson #4: in Unix no need small mouse or screen self touch. All need is command prompt and single command named emacs.
19588836352,2010-07-26 17:14:16,Unix lesson #3: when Windows user learn Unix they set root password be 'p@$$w0rd' or 'changeme'. Beware Thor smash head in.
19588158381,2010-07-26 17:03:24,"Unix lesson #2: is exist 1 user has superpower of melt server metal. Is name root or roht, is come from hammer god Thor spell back."
19585882133,2010-07-26 16:28:25,"Unix lesson #1: for know Unix well you have need beard, sandal with sock and small horse tail."
19585239997,2010-07-26 16:18:39,I am teach Azamat Unix. He desperate get job as #devops and can not able because he is know only Windows NT.
19542764169,2010-07-26 03:18:38,"Kazakhstan smartphone market update: BlueBerry is make come back, but ByePhone and Androgyn still is have market pie share."
19542617222,2010-07-26 03:16:20,@obfuscurity genkuie for clarify reboot. In Kazakhstan nightly reboot of Windows is find in best practice manual.
19531462584,2010-07-26 00:14:46,"In Kazakhstan we have saying: if horse is lame, better kill so not suffer. For #devops do same with your Windows server."
19501613880,2010-07-25 15:00:45,I am watch Astana team best in France Tour. Guess who maintain their #devops infrastructure. #novellnetware #win.
19474414341,2010-07-25 05:29:18,@JordanRinke I like! I have tell Azamat from now use small lego. He like learn TCP with live horse. Many congestion.
19472372341,2010-07-25 04:53:24,@JordanRinke if you not know TCP 3-way handshake then peek will not help.
19472214814,2010-07-25 04:50:42,@JordanRinke my water well is your water well. But my copy of Stevens TCP/IP Illustrated I not share.
19467720467,2010-07-25 03:36:35,Borat's law of #devops: sexytime you have at home is inverse proportional with sexytime you have with infrastructure.
19467235663,2010-07-25 03:28:45,"Are 3 things Kazakhstan #devops not share: his woman, his horse and his copy of Stevens TCP/IP Illustrated."
19432539383,2010-07-24 16:35:37,"Capacity plan Unix: add load average on all Unix server, divide to number Unix server. Is number new server need buy. This no joke."
19432407029,2010-07-24 16:33:30,"Capacity plan Windows: count blue screen death in infrastructure, divide to number Windows servers. Is number new server need order."
19432226668,2010-07-24 16:30:39,I finish capacity planning book of @allspaw. I like. Much complicate formula for know when buy new server. I give you best formula.
19388000480,2010-07-24 02:31:42,"Also in Kazakhstan economy 1 camel very expensive, many more as 1 #devops. Is almost same as hire @allspaw."
19387837096,2010-07-24 02:29:12,"I read @adamhjk tweet say #devops is culture, can not buy. Hahahahaha. In Kazakhstan you can able hire 1 #devops same price of 1 horse."
19372662180,2010-07-23 22:17:56,You know Kazakhstan #1 in Mac/iPhone/iPad sold per head of people? Here my father kiss statue of Steve Jobs. http://twitpic.com/27zkoi
19369190776,2010-07-23 21:15:28,"@dstieglitz your horse my horse, my water well your water well."
19365909382,2010-07-23 20:15:18,"@ShitMyDevOpSays I have ask @feministhulk, she very excite. Is she hottie? Maybe we put her in booth at conferences."
19365069809,2010-07-23 20:00:33,I am start consulting company with @DBAHULK and @ShitMyDevOpSays. We SMASH your infrastructure and do rebuild in cloud. Is very cheap.
19364448690,2010-07-23 19:49:39,"@ianmeyer I excite too! You like #devops? In Kazakhstan we have expression ""my horse is your horse"" when we follow each other tweet."
19357697039,2010-07-23 17:50:36,"#oscon award: the ""Tempest in a Teapot"" award for Most Hyped Open Source Product That Actually Does Nothing For You: OpenStack"
19357118796,2010-07-23 17:41:49,"#oscon award: ""Ruby on Rails"" award for Most Hyped Python Web Framework: Django"
19357022703,2010-07-23 17:40:22,"#oscon award: ""Fellowship of the Ring"" award for Best Community Spirit: Zed Shaw and the Ruby community"
19356657972,2010-07-23 17:34:54,"#oscon award: ""Who's your Daddy"" award in the configuration management category: Puppet, for also bringing Chef into the world"
19356340623,2010-07-23 17:30:12,"#oscon award: ""Null Pointer"" award for ""Famous For Being Famous Blogger And Tweeter With Zero Contributions To Open Source"": @scobleizer"
19356115116,2010-07-23 17:26:51,"#oscon award: the ""Mommy, he hit me"" award for ""Biggest Crybaby In The NoSQL Family"": CouchDB, for telling on sibling MongoDB"
19355922531,2010-07-23 17:23:58,"#oscon award: the ""Terminator"" award for ""Biggest Closed Source Company That Will Buy And Destroy Your Open Source Product"": Oracle"
19355757223,2010-07-23 17:21:30,"#oscon award: the ""Repeat after me, Flash is evil"" award for Best Hypnotist Who Wants Nothing To Do With Open Source: Steve Jobs"
19312411934,2010-07-23 04:41:39,I have watch list of official oscon awards. Boring. I publish real list soon. Stay in tune of tweet.
19285174596,2010-07-22 21:31:41,"@irabinovitch we have company like Edmunds in Kazakhstan, only sell horse not car. I can put word for good #devops if you need."
19284474670,2010-07-22 21:19:44,Am conduct penetration testing from AWS into #openstack private cloud. #openstack is like very much! #stud
19281140628,2010-07-22 20:21:18,@ShitMyDevOpSays is true. In Kazakhstan #devops is formula: (set system we can build) - (set system we can build elegantly) = Windows system
19280478877,2010-07-22 20:09:33,"#oscon I hope I can see video later of talk ""Awesome Things You've Missed If You Use Perl"" at 2:30."
19275281850,2010-07-22 18:38:07,@philiph is easy to speak of packaging best practices. Is #devops issue yes. Make developer eat own vomit.
19275177814,2010-07-22 18:36:18,@ShitMyDevOpSays genkuie. #devops in Kazakhstan high develop. Automate a shit out of all. Not forget measure everything. Go read #etsy blog.
19271332554,2010-07-22 17:33:08,I have confuse. Is true @scobleizer and @perezhilton one same person?
19270306768,2010-07-22 17:17:26,"Speak of cloud. How many cloud computing user it take change lightbulb? Can not change, no access data center. #devops #cloud #oscon"
19270120028,2010-07-22 17:14:32,#openstack private cloud for Kazakhstan govt not work too much. libvir: QEMU error: monitor socket did not show up.: Connection refused
19267172335,2010-07-22 16:28:27,"Today I develop iPhone app to control cloud. I have buy new iPhone from asshole Uzbek, he say new form factor. Is  http://twitpic.com/27lx9w"
19116111353,2010-07-22 00:06:18,"Kazakhstan govt call ask if they able hire @randybias. They like #openstack make game of cloud, means easy true? http://tinyurl.com/24frrat"
19109357018,2010-07-21 22:15:11,"Very nice #oscon talks come up: ""PostgreSQL Considered Harmful For Django"",  ""Building Another Ruby Application Server Won't Get You Laid"""
19105743371,2010-07-21 21:12:35,"@jtimberman if you able, please attend talk at 4:30 and tell me how was: ""Scratching A 40-Year Crotch: The Smalltalk Experience""."
19105156164,2010-07-21 21:02:13,@jtimberman can not able go #oscon. Need work #openstack cloud for Kazakhstan govt. Can send stuffed animal chef chase puppet with knife?
19104186467,2010-07-21 20:44:50,"You have time go! #oscon talk: ""Vaporware: Art or Science? DB Relay Case Study"""
19102165834,2010-07-21 20:07:36,"almost forget, very important at 2:30 #oscon: ""Why Google Has A Median IQ of 165 And Why You Don't Fit There"" -- office hours Bray & DiBona"
19102019922,2010-07-21 20:05:02,"and not miss #oscon 2:30 talk on ""The iPhone Conundrum: Why It Can Recognize Faces But Can't Make Phone Calls"""
19101944393,2010-07-21 20:03:42,"#oscon at 2:30 ""Sharding Issues In Porting MySQL to Oracle"", ""Challenges of Running a Porn Site"", ""How Linux Can Really Fuck Up Your Cloud"""
